time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dx	dy	dz	dxd	dyd	dzd	dxk	dyk	dzk	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
56.186	-1.21166	-0.769579	129	9	2542	203	0.0408232	0.00989367	0.0531137	8.43346	-0.492301	-0.800963	-1.34804	-0.0485088	0.77158	-1.33868	-0.0483887	0.769579	0.386602	-0.0697598	-0.150297	0.159177	-0.00989367	-0.0531137	0.2	0	0	-0.114494	-0.0495674	-0.135821	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.1939	-1.21832	-0.768866	127	10	2541	203	0.0420805	0.0108131	0.0540353	8.43379	-0.492216	-0.800538	-1.34804	-0.0485088	0.77158	-1.33566	-0.0495446	0.768866	0.371964	-0.00780906	-0.196209	0.15792	-0.0108131	-0.0540353	0.2	0	0	-0.118508	-0.0457276	-0.135821	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.2039	-1.22282	-0.76816	120	11	2541	203	0.0490237	0.011216	0.0545499	8.43428	-0.492104	-0.799996	-1.34804	-0.0485088	0.77158	-1.33363	-0.0503547	0.76816	0.342846	0.0527203	-0.237895	0.150976	-0.011216	-0.0545499	0.2	0	0	-0.122522	-0.042237	-0.135821	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.2139	-1.2253	-0.767463	109	9	2541	203	0.0601509	0.00995885	0.0546034	8.43488	-0.492004	-0.799449	-1.34804	-0.0485088	0.77158	-1.3325	-0.0508428	0.767463	0.299917	0.109731	-0.273725	0.139849	-0.00995885	-0.0546034	0.2	0	0	-0.126362	-0.0401426	-0.135821	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.2158	-1.23185	-0.766173	110	11	2541	206	0.0599349	0.0111717	0.0559607	8.435	-0.491983	-0.79934	-1.33937	-0.0512972	0.76604	-1.32954	-0.0521161	0.766173	0.320129	-0.0756244	-0.170603	0.140065	-0.0111717	-0.0559607	0.2	0	0	-0.126362	-0.0401426	-0.137979	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.2239	-1.23645	-0.764964	105	11	2540	206	0.0644688	0.0110696	0.05726	8.43552	-0.491893	-0.798878	-1.33937	-0.0512972	0.76604	-1.32745	-0.0530749	0.764964	0.303009	-0.0225651	-0.212094	0.135531	-0.0110696	-0.05726	0.2	0	0	-0.128107	-0.0392699	-0.137979	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.2338	-1.23928	-0.763826	97	8	2539	206	0.0721166	0.0087608	0.0584532	8.43624	-0.491806	-0.798296	-1.33937	-0.0512972	0.76604	-1.32617	-0.0537179	0.763826	0.272737	0.0289557	-0.249166	0.127883	-0.0087608	-0.0584532	0.2	0	0	-0.131772	-0.0385718	-0.137979	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.2438	-1.24051	-0.762753	86	4	2539	206	0.0832641	0.00461063	0.0587503	8.43707	-0.49176	-0.79771	-1.33937	-0.0512972	0.76604	-1.3256	-0.0540475	0.762753	0.230525	0.0767922	-0.279765	0.116736	-0.00461063	-0.0587503	0.2	0	0	-0.133867	-0.0376991	-0.137979	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.2473	-1.24706	-0.761442	89	4	2539	207	0.0806743	0.00468217	0.0598684	8.43735	-0.491744	-0.797503	-1.32971	-0.0551178	0.762292	-1.32269	-0.0551044	0.761442	0.251297	-0.0240623	-0.170945	0.119326	-0.00468217	-0.0598684	0.2	0	0	-0.133867	-0.0376991	-0.139114	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.2539	-1.25161	-0.760248	88	0	2538	207	0.0816889	0.000731754	0.0611884	8.43789	-0.491739	-0.797099	-1.32971	-0.0551178	0.762292	-1.32066	-0.0558806	0.760248	0.226992	0.0185626	-0.202685	0.118311	-0.000731754	-0.0611884	0.2	0	0	-0.134565	-0.0371755	-0.139114	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.2639	-1.25441	-0.759152	79	0	2538	207	0.0902939	-0.000214587	0.0609573	8.43879	-0.491741	-0.796489	-1.32971	-0.0551178	0.762292	-1.31942	-0.05635	0.759152	0.192984	0.0583196	-0.228708	0.109706	0.000214587	-0.0609573	0.2	0	0	-0.134739	-0.0368264	-0.139114	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.2739	-1.25549	-0.758161	68	0	2538	207	0.10188	-3.41034e-05	0.0602327	8.43981	-0.491742	-0.795886	-1.32971	-0.0551178	0.762292	-1.31893	-0.0565896	0.758161	0.150563	0.0937972	-0.24796	0.0981198	3.41034e-05	-0.0602327	0.2	0	0	-0.135088	-0.0371755	-0.139114	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.2812	-1.26243	-0.75667	78	-1	2537	211	0.0910261	-0.00111633	0.0628013	8.44047	-0.49175	-0.795429	-1.32138	-0.0569609	0.757462	-1.3159	-0.0573697	0.75667	0.248025	-0.0183363	-0.189517	0.108974	0.00111633	-0.0628013	0.2	0	0	-0.135088	-0.0371755	-0.141777	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.2839	-1.26753	-0.755319	80	0	2536	211	0.0896577	-0.000470372	0.0643072	8.44072	-0.491751	-0.795254	-1.32138	-0.0569609	0.757462	-1.31369	-0.0579218	0.755319	0.220227	0.0253394	-0.220516	0.110342	0.000470372	-0.0643072	0.2	0	0	-0.135612	-0.0382227	-0.141777	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.2939	-1.27074	-0.754097	75	0	2536	211	0.0943918	0.000762361	0.0647169	8.44166	-0.491743	-0.794605	-1.32138	-0.0569609	0.757462	-1.31229	-0.0582777	0.754097	0.182482	0.0659672	-0.245189	0.105608	-0.000762361	-0.0647169	0.2	0	0	-0.13631	-0.039619	-0.141777	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.3038	-1.27219	-0.753003	63	0	2537	211	0.1063	0.000366245	0.063718	8.44272	-0.49174	-0.793973	-1.32138	-0.0569609	0.757462	-1.31166	-0.0584592	0.753003	0.136236	0.10175	-0.262404	0.0936997	-0.000366245	-0.063718	0.2	0	0	-0.137008	-0.0403171	-0.141777	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.3133	-1.27751	-0.751205	66	0	2535	215	0.103728	0.000606658	0.0658699	8.4437	-0.491734	-0.793349	-1.31457	-0.0591104	0.751412	-1.30933	-0.0592393	0.751205	0.181024	-0.0208574	-0.206204	0.0962715	-0.000606658	-0.0658699	0.2	0	0	-0.137008	-0.0403171	-0.143996	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.3139	-1.28106	-0.7496	61	0	2535	215	0.108603	7.22518e-05	0.0668192	8.44376	-0.491734	-0.793309	-1.31457	-0.0591104	0.751412	-1.30777	-0.0598093	0.7496	0.151913	0.0148963	-0.228966	0.0913968	-7.22518e-05	-0.0668192	0.2	0	0	-0.138579	-0.0417134	-0.143996	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.3239	-1.28293	-0.748177	51	-1	2535	215	0.118567	-0.00126696	0.066594	8.44494	-0.491747	-0.792647	-1.31457	-0.0591104	0.751412	-1.30695	-0.0601675	0.748177	0.114636	0.0470017	-0.245712	0.0814334	0.00126696	-0.066594	0.2	0	0	-0.140674	-0.0424115	-0.143996	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.3339	-1.28325	-0.746931	36	-2	2536	215	0.133076	-0.0023416	0.0650675	8.44628	-0.49177	-0.791994	-1.31457	-0.0591104	0.751412	-1.30679	-0.060326	0.746931	0.0706582	0.0737306	-0.255531	0.0669235	0.0023416	-0.0650675	0.2	0	0	-0.142768	-0.0418879	-0.143996	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.3438	-1.28219	-0.745861	19	-2	2537	215	0.150162	-0.00243003	0.06272	8.44777	-0.491794	-0.79137	-1.31457	-0.0591104	0.751412	-1.30724	-0.0603189	0.745861	0.0221113	0.0937553	-0.257771	0.0498379	0.00243003	-0.06272	0.2	0	0	-0.143815	-0.0410152	-0.143996	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.3446	-1.2815	-0.743568	14	-1	2536	217	0.155996	-0.00120404	0.064942	8.4479	-0.491795	-0.791317	-1.31429	-0.0602706	0.742583	-1.30748	-0.0607612	0.743568	0.0855109	-0.022016	-0.23193	0.044004	0.00120404	-0.064942	0.2	0	0	-0.143815	-0.0410152	-0.145372	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.3538	-1.28029	-0.741546	3	0	2536	217	0.166938	0.000186223	0.0655638	8.44943	-0.491793	-0.790714	-1.31429	-0.0602706	0.742583	-1.30795	-0.061073	0.741546	0.0531445	0.000162835	-0.242413	0.0330621	-0.000186223	-0.0655638	0.2	0	0	-0.14591	-0.0394444	-0.145372	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.3639	-1.27847	-0.739787	-9	2	2536	217	0.179759	0.00250882	0.0650622	8.45125	-0.491768	-0.790058	-1.31429	-0.0602706	0.742583	-1.30869	-0.0612692	0.739787	0.0164545	0.0173548	-0.247015	0.0202407	-0.00250882	-0.0650622	0.2	0	0	-0.147131	-0.0383972	-0.145372	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.3738	-1.27604	-0.738281	-22	4	2537	217	0.192616	0.00441889	0.0637665	8.45315	-0.491724	-0.789426	-1.31429	-0.0602706	0.742583	-1.30969	-0.0613852	0.738281	-0.0226804	0.028998	-0.245424	0.00738354	-0.00441889	-0.0637665	0.2	0	0	-0.14748	-0.0383972	-0.145372	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.3805	-1.27715	-0.735937	-16	3	2535	219	0.186121	0.00385928	0.0671813	8.45439	-0.491699	-0.788979	-1.31078	-0.0617823	0.735806	-1.30917	-0.0618616	0.735937	0.0512024	-0.0153182	-0.228162	0.013879	-0.00385928	-0.0671813	0.2	0	0	-0.14748	-0.0383972	-0.146639	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.3839	-1.27771	-0.733898	-20	7	2534	219	0.190026	0.0077229	0.0680568	8.45504	-0.491672	-0.788748	-1.31078	-0.0617823	0.735806	-1.3089	-0.0622226	0.733898	0.0188708	0.00153951	-0.233572	0.00997372	-0.0077229	-0.0680568	0.2	0	0	-0.147131	-0.0394444	-0.146639	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.3938	-1.27742	-0.732156	-26	10	2535	219	0.196736	0.0105283	0.0673564	8.45699	-0.491568	-0.788079	-1.31078	-0.0617823	0.735806	-1.30898	-0.0625293	0.732156	-0.015549	0.0137812	-0.233415	0.00326366	-0.0105283	-0.0673564	0.2	0	0	-0.145211	-0.0406662	-0.146639	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.404	-1.27637	-0.730698	-34	11	2536	219	0.20466	0.0118697	0.0655156	8.45907	-0.491448	-0.787415	-1.31078	-0.0617823	0.735806	-1.3094	-0.0627725	0.730698	-0.0503102	0.0207249	-0.227934	-0.0046596	-0.0118697	-0.0655156	0.2	0	0	-0.142244	-0.0410152	-0.146639	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.4136	-1.27883	-0.728219	-22	9	2534	222	0.192229	0.00919228	0.0696707	8.46092	-0.491359	-0.786744	-1.30793	-0.0619754	0.728019	-1.30833	-0.0630493	0.728219	0.0481289	0.0144682	-0.226121	0.00777059	-0.00919228	-0.0696707	0.2	0	0	-0.142244	-0.0410152	-0.148604	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.4139	-1.28056	-0.726074	-20	7	2533	222	0.190649	0.00757399	0.0708829	8.46097	-0.491357	-0.786724	-1.30793	-0.0619754	0.728019	-1.30759	-0.0632073	0.726074	0.0131823	0.0307383	-0.229211	0.00935076	-0.00757399	-0.0708829	0.2	0	0	-0.141197	-0.0404916	-0.148604	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.4238	-1.28132	-0.724252	-23	6	2533	222	0.193232	0.00622397	0.0703482	8.46289	-0.491295	-0.786026	-1.30793	-0.0619754	0.728019	-1.30726	-0.0632623	0.724252	-0.0232976	0.041166	-0.226758	0.00676791	-0.00622397	-0.0703482	0.2	0	0	-0.138754	-0.0387463	-0.148604	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.4338	-1.28116	-0.72274	-28	5	2534	222	0.198787	0.00514081	0.0687512	8.46488	-0.491244	-0.785336	-1.30793	-0.0619754	0.728019	-1.30733	-0.0632352	0.72274	-0.0599489	0.0455518	-0.219061	0.00121342	-0.00514081	-0.0687512	0.2	0	0	-0.137532	-0.0376991	-0.148604	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.4418	-1.28183	-0.720192	-25	3	2533	224	0.19546	0.00373769	0.071661	8.46645	-0.491214	-0.784764	-1.30793	-0.0619754	0.720345	-1.30705	-0.0632856	0.720192	0.00676549	0.00928265	-0.234739	0.00454035	-0.00373769	-0.071661	0.2	0	0	-0.137532	-0.0376991	-0.150073	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.4439	-1.28191	-0.718002	-27	3	2532	224	0.197145	0.00339141	0.0723894	8.46685	-0.491207	-0.784614	-1.30793	-0.0619754	0.720345	-1.30701	-0.0632701	0.718002	-0.0265238	0.0187725	-0.232763	0.00285482	-0.00339141	-0.0723894	0.2	0	0	-0.135787	-0.0368264	-0.150073	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.4539	-1.28134	-0.716156	-33	3	2533	224	0.203572	0.00341722	0.0716495	8.46889	-0.491173	-0.783899	-1.30793	-0.0619754	0.720345	-1.30726	-0.0632112	0.716156	-0.059918	0.0225806	-0.226129	-0.00357227	-0.00341722	-0.0716495	0.2	0	0	-0.134216	-0.0352557	-0.150073	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.4638	-1.2801	-0.714633	-42	3	2534	224	0.212277	0.00355051	0.0696431	8.471	-0.491137	-0.783205	-1.30793	-0.0619754	0.720345	-1.30779	-0.0631226	0.714633	-0.0921659	0.0208158	-0.21519	-0.0122772	-0.00355051	-0.0696431	0.2	0	0	-0.133518	-0.0345575	-0.150073	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.4738	-1.27833	-0.713412	-52	2	2535	224	0.222518	0.00286278	0.066387	8.47323	-0.491109	-0.782541	-1.30793	-0.0619754	0.720345	-1.30854	-0.0630183	0.713412	-0.121629	0.013462	-0.200648	-0.0225176	-0.00286278	-0.066387	0.2	0	0	-0.131423	-0.0331613	-0.150073	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.4753	-1.27586	-0.709645	-56	1	2532	224	0.226369	0.00144268	0.0723522	8.47355	-0.491107	-0.782437	-1.31049	-0.0611208	0.704994	-1.30962	-0.0627101	0.709645	-0.0832456	0.0357537	-0.298838	-0.0263693	-0.00144268	-0.0723522	0.2	0	0	-0.131423	-0.0331613	-0.150104	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.4839	-1.27323	-0.706366	-66	0	2531	224	0.236453	-0.000313698	0.0747869	8.47559	-0.491109	-0.781793	-1.31049	-0.0611208	0.704994	-1.31076	-0.0623989	0.706366	-0.125365	0.0317472	-0.284232	-0.0364529	0.000313698	-0.0747869	0.2	0	0	-0.12898	-0.0310669	-0.150104	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.494	-1.2703	-0.703568	-77	-1	2531	224	0.24767	-0.00138596	0.0752059	8.47808	-0.491123	-0.781035	-1.31049	-0.0611208	0.704994	-1.31203	-0.0620836	0.703568	-0.163451	0.0202442	-0.265304	-0.04767	0.00138596	-0.0752059	0.2	0	0	-0.126187	-0.0286234	-0.150104	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.5038	-1.26716	-0.70123	-87	0	2531	224	0.257927	-0.00099661	0.07444	8.48063	-0.491133	-0.780301	-1.31049	-0.0611208	0.704994	-1.31338	-0.0617952	0.70123	-0.196467	0.00222461	-0.24271	-0.0579271	0.00099661	-0.07444	0.2	0	0	-0.12514	-0.0274017	-0.150104	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.5127	-1.26555	-0.697433	-80	-3	2528	226	0.250937	-0.00357923	0.0803558	8.48287	-0.491165	-0.779584	-1.31179	-0.0600486	0.694668	-1.31412	-0.0613174	0.697433	-0.095622	0.0317539	-0.297824	-0.0509365	0.00357923	-0.0803558	0.2	0	0	-0.12514	-0.0274017	-0.151397	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.5138	-1.264	-0.694165	-83	-4	2527	226	0.253114	-0.0040438	0.0828037	8.48314	-0.491169	-0.779493	-1.31179	-0.0600486	0.694668	-1.31482	-0.0608874	0.694165	-0.134972	0.02384	-0.282958	-0.0531142	0.0040438	-0.0828037	0.2	0	0	-0.122522	-0.0242601	-0.151397	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.5238	-1.26218	-0.691409	-87	-2	2527	226	0.257195	-0.00275073	0.0834248	8.4857	-0.491197	-0.778664	-1.31179	-0.0600486	0.694668	-1.31563	-0.060527	0.691409	-0.170255	0.00911414	-0.264161	-0.0571949	0.00275073	-0.0834248	0.2	0	0	-0.1213	-0.0223402	-0.151397	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.5339	-1.26013	-0.689131	-91	0	2527	226	0.261841	-0.000183139	0.0824877	8.48836	-0.491199	-0.777826	-1.31179	-0.0600486	0.694668	-1.31653	-0.0602693	0.689131	-0.200231	-0.0114308	-0.242132	-0.0618411	0.000183139	-0.0824877	0.2	0	0	-0.120602	-0.0216421	-0.151397	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.5438	-1.25794	-0.687298	-97	2	2528	226	0.267524	0.00278935	0.0802451	8.49101	-0.491171	-0.777031	-1.31179	-0.0600486	0.694668	-1.31747	-0.0601341	0.687298	-0.223657	-0.0370204	-0.217848	-0.0675237	-0.00278935	-0.0802451	0.2	0	0	-0.119381	-0.0205949	-0.151397	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.545	-1.25751	-0.683968	-82	0	2526	226	0.252429	0.000159052	0.084951	8.49131	-0.491171	-0.77693	-1.31379	-0.0596317	0.684197	-1.31768	-0.059923	0.683968	-0.0731295	0.0107367	-0.272623	-0.0524292	-0.000159052	-0.084951	0.2	0	0	-0.119381	-0.0205949	-0.151883	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.5539	-1.25721	-0.681139	-78	0	2525	226	0.248284	0.000372708	0.0866843	8.49351	-0.491168	-0.776164	-1.31379	-0.0596317	0.684197	-1.31782	-0.059744	0.681139	-0.105626	0.00466938	-0.261931	-0.048284	-0.000372708	-0.0866843	0.2	0	0	-0.118508	-0.0195477	-0.151883	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.5638	-1.25664	-0.678781	-77	1	2525	226	0.247939	0.00102827	0.0862641	8.49597	-0.491157	-0.775306	-1.31379	-0.0596317	0.684197	-1.31808	-0.0596211	0.678781	-0.135261	-0.00704064	-0.247873	-0.0479391	-0.00102827	-0.0862641	0.2	0	0	-0.118159	-0.0174533	-0.151883	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.5721	-1.25714	-0.676794	-69	0	2525	226	0.239632	-0.000256934	0.0860408	8.49796	-0.491159	-0.774593	-1.31379	-0.0596317	0.684197	-1.31788	-0.0595092	0.676794	-0.0870363	0.0076577	-0.271092	-0.0396321	0.000256934	-0.0860408	0.2	0	0	-0.118159	-0.0174533	-0.151883	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.5739	-1.25725	-0.675193	-68	0	2526	226	0.238939	-0.00020811	0.0839448	8.49838	-0.49116	-0.774445	-1.31379	-0.0596317	0.684197	-1.31785	-0.0594238	0.675193	-0.118588	-0.00130567	-0.25896	-0.038939	0.00020811	-0.0839448	0.2	0	0	-0.118333	-0.0165806	-0.151883	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.5839	-1.25684	-0.673947	-71	1	2528	226	0.241185	0.00115743	0.0806251	8.5008	-0.491148	-0.773637	-1.31379	-0.0596317	0.684197	-1.31803	-0.0593776	0.673947	-0.146948	-0.0158775	-0.243473	-0.0411849	-0.00115743	-0.0806251	0.2	0	0	-0.119031	-0.0137881	-0.151883	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.594	-1.25595	-0.673027	-75	3	2530	226	0.245702	0.00323478	0.0763949	8.50327	-0.491116	-0.772866	-1.31379	-0.0596317	0.684197	-1.3184	-0.0593907	0.673027	-0.170952	-0.0353378	-0.225059	-0.0457025	-0.00323478	-0.0763949	0.2	0	0	-0.119904	-0.0115192	-0.151883	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.6038	-1.25469	-0.672402	-82	6	2532	226	0.252141	0.0061416	0.0714646	8.50576	-0.491055	-0.772162	-1.31379	-0.0596317	0.684197	-1.31892	-0.059475	0.672402	-0.189668	-0.0589457	-0.204148	-0.0521407	-0.0061416	-0.0714646	0.2	0	0	-0.1213	-0.00907571	-0.151883	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.6102	-1.24137	-0.645447	-132	11	2502	228	0.305911	0.0111166	0.132766	8.50771	-0.490984	-0.771316	-1.32838	-0.0559556	0.525817	-1.32465	-0.0588666	0.645447	-0.330377	-0.0478461	-0.0999359	-0.105911	-0.0111166	-0.132766	0.2	0	0	-0.1213	-0.00907571	-0.153112	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.6139	-1.22987	-0.621331	-167	14	2478	228	0.337329	0.0147967	0.180622	8.50895	-0.49093	-0.770651	-1.32838	-0.0559556	0.525817	-1.3296	-0.0584443	0.621331	-0.329014	-0.0971758	-0.0610877	-0.137329	-0.0147967	-0.180622	0.2	0	0	-0.122173	-0.00820305	-0.153112	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.6239	-1.22063	-0.599987	-187	18	2460	228	0.35703	0.0180736	0.216801	8.51253	-0.490748	-0.768474	-1.32838	-0.0559556	0.525817	-1.33358	-0.0582174	0.599987	-0.315535	-0.146081	-0.0228776	-0.15703	-0.0180736	-0.216801	0.2	0	0	-0.124791	-0.00610865	-0.153112	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.6339	-1.21364	-0.581292	-195	19	2447	228	0.365703	0.0197648	0.242829	8.5162	-0.49055	-0.766042	-1.32838	-0.0559556	0.525817	-1.33659	-0.0581732	0.581292	-0.290121	-0.192554	0.0133453	-0.165703	-0.0197648	-0.242829	0.2	0	0	-0.127584	-0.00418879	-0.153112	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.6438	-1.20885	-0.565098	-195	20	2438	228	0.365079	0.0204412	0.260154	8.51981	-0.490348	-0.763469	-1.32838	-0.0559556	0.525817	-1.33864	-0.058281	0.565098	-0.253433	-0.234646	0.0462436	-0.165079	-0.0204412	-0.260154	0.2	0	0	-0.130551	-0.0020944	-0.153112	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.6457	-1.19688	-0.549281	-218	19	2430	228	0.388916	0.0190584	0.276274	8.52055	-0.490312	-0.76294	-1.34055	-0.0538013	0.520532	-1.34393	-0.0572631	0.549281	-0.411471	0.0528342	-0.382847	-0.188916	-0.0190584	-0.276274	0.2	0	0	-0.130551	-0.0020944	-0.153112	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.6539	-1.1865	-0.535746	-237	18	2427	228	0.407112	0.0185288	0.283212	8.52385	-0.490161	-0.760644	-1.34055	-0.0538013	0.520532	-1.34853	-0.0564421	0.535746	-0.461479	-0.0101988	-0.324968	-0.207112	-0.0185288	-0.283212	0.2	0	0	-0.131947	-0.0010472	-0.153112	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.6639	-1.17767	-0.524367	-250	18	2426	228	0.420059	0.0189645	0.283229	8.52808	-0.48997	-0.757791	-1.34055	-0.0538013	0.520532	-1.35244	-0.0558463	0.524367	-0.494059	-0.0804617	-0.260965	-0.220059	-0.0189645	-0.283229	0.2	0	0	-0.134739	0	-0.153112	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.6738	-1.17037	-0.514988	-257	20	2429	228	0.427184	0.0207459	0.277752	8.53231	-0.489765	-0.755042	-1.34055	-0.0538013	0.520532	-1.35567	-0.0554996	0.514988	-0.507392	-0.155006	-0.192867	-0.227184	-0.0207459	-0.277752	0.2	0	0	-0.138056	0.000698132	-0.153112	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.6767	-1.15992	-0.504703	-252	15	2429	220	0.422679	0.0156375	0.277599	8.53355	-0.489719	-0.754231	-1.35286	-0.052183	0.505117	-1.36038	-0.0544662	0.504703	-0.363676	0.0577061	-0.206713	-0.222679	-0.0156375	-0.277599	0.2	0	0	-0.138056	0.000698132	-0.147687	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.6839	-1.15194	-0.496283	-252	15	2433	220	0.422845	0.015422	0.27033	8.53656	-0.489609	-0.752302	-1.35286	-0.052183	0.505117	-1.36399	-0.0536505	0.496283	-0.393794	0.00329676	-0.152432	-0.222845	-0.015422	-0.27033	0.2	0	0	-0.142244	0.00174533	-0.147687	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
56.6939	-1.1458	-0.489573	-249	15	2438	220	0.419175	0.0155595	0.259679	8.54078	-0.489453	-0.749688	-1.35286	-0.052183	0.505117	-1.36677	-0.053089	0.489573	-0.407862	-0.0548845	-0.0946363	-0.219175	-0.0155595	-0.259679	0.2	0	0	-0.144339	0.0020944	-0.147687	-1000	1000	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
