time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	x	y	z	dx	dy	dz	dxd	dyd	dzd	dxNED	dyNED	dzNED	pitch	roll	yaw
2,33746	0	0	0	0	0	0	0	0	0	-3,66291	0,0268463	-0,226679	0,0312944	0,191168	-0,145428	0	0	0	0,0307058	0,190336	-0,146639	0,0228638	-0,00279253	-0,0144664	
2,33806	0	0	0	0	0	0	0	0	0	-3,66389	0,0268463	-0,226679	-0,0332997	0,189675	0,0813998	0	0	0	-0,0286918	0,190336	0,08161	0,0228638	-0,00279253	-0,0144664	
2,34741	0	0	0	0	0	0	0	0	0	-3,66389	0,0268463	-0,226679	-0,0332997	0,189675	0,0813998	0	0	0	-0,0286918	0,190336	0,08161	0,0228638	-0,00279253	-0,0144664	
2,35743	0	0	0	0	0	0	0	0	0	-3,66389	0,0268463	-0,226679	-0,0332997	0,189675	0,0813998	0	0	0	-0,0286918	0,190336	0,08161	0,0228638	-0,00279253	-0,0144664	
2,36321	0	0	0	0	0	0	0	0	0	-3,66318	0,0235986	-0,207433	0,030677	-0,255935	0,153485	0	0	0	0,0307058	-0,255948	0,153458	0,0228638	-0,00279253	-0,0136409	
2,36749	0	0	0	0	0	0	0	0	0	-3,66318	0,0235986	-0,207433	0,030677	-0,255935	0,153485	0	0	0	0,0307058	-0,255948	0,153458	0,0211185	-0,000174533	-0,0136409	
2,37749	0	0	0	0	0	0	0	0	0	-3,66318	0,0235986	-0,207433	0,030677	-0,255935	0,153485	0	0	0	0,0307058	-0,255948	0,153458	0,0211185	-0,000698132	-0,0136409	
2,38745	0	0	0	0	0	0	0	0	0	-3,66318	0,0235986	-0,207433	0,030677	-0,255935	0,153485	0	0	0	0,0307058	-0,255948	0,153458	0,021293	-0,00122173	-0,0136409	
2,39753	0	0	0	0	0	0	0	0	0	-3,66318	0,0235986	-0,207433	0,030677	-0,255935	0,153485	0	0	0	0,0307058	-0,255948	0,153458	0,021293	-0,00139626	-0,0136409	
2,39941	0	0	0	0	0	0	0	0	0	-3,66333	0,0226063	-0,205141	-0,00421913	-0,256197	0,153045	0	0	0	-0,00438402	-0,255948	0,153458	0,021293	-0,00139626	-0,0134079	
2,40748	0	0	0	0	0	0	0	0	0	-3,66333	0,0226063	-0,205141	-0,00421913	-0,256197	0,153045	0	0	0	-0,00438402	-0,255948	0,153458	0,021293	-0,0015708	-0,0134079	
2,41753	0	0	0	0	0	0	0	0	0	-3,66333	0,0226063	-0,205141	-0,00421913	-0,256197	0,153045	0	0	0	-0,00438402	-0,255948	0,153458	0,021293	-0,00174533	-0,0134079	
2,42756	0	0	0	0	0	0	0	0	0	-3,66333	0,0226063	-0,205141	-0,00421913	-0,256197	0,153045	0	0	0	-0,00438402	-0,255948	0,153458	0,021293	-0,00174533	-0,0134079	
2,43485	0	0	0	0	0	0	0	0	0	-3,66318	0,0226063	-0,203575	0,0274529	0,181493	0,154394	0	0	0	0,0331614	0,181334	0,153458	0,021293	-0,00174533	-0,0134079	
2,43746	0	0	0	0	0	0	0	0	0	-3,66318	0,0226063	-0,203575	0,0274529	0,181493	0,154394	0	0	0	0,0331614	0,181334	0,153458	0,0211185	-0,00174533	-0,0134079	
2,44748	0	0	0	0	0	0	0	0	0	-3,66318	0,0226063	-0,203575	0,0274529	0,181493	0,154394	0	0	0	0,0331614	0,181334	0,153458	0,0211185	-0,00174533	-0,0134079	
2,45744	0	0	0	0	0	0	0	0	0	-3,66318	0,0226063	-0,203575	0,0274529	0,181493	0,154394	0	0	0	0,0331614	0,181334	0,153458	0,021293	-0,00191986	-0,0134079	
2,4664	0	0	0	0	0	0	0	0	0	-3,66193	0,0936485	-0,165124	-0,00936386	0,181178	-0,0431229	0	0	0	-0,00438402	0,181334	-0,0432615	0,021293	-0,00191986	-0,0325733	
2,46748	0	0	0	0	0	0	0	0	0	-3,66193	0,0936485	-0,165124	-0,00936386	0,181178	-0,0431229	0	0	0	-0,00438402	0,181334	-0,0432615	0,021293	-0,00226893	-0,0325733	
2,47748	0	0	0	0	0	0	0	0	0	-3,66193	0,0936485	-0,165124	-0,00936386	0,181178	-0,0431229	0	0	0	-0,00438402	0,181334	-0,0432615	0,0214675	-0,00244346	-0,0325733	
2,4875	0	0	0	0	0	0	0	0	0	-3,66193	0,0936485	-0,165124	-0,00936386	0,181178	-0,0431229	0	0	0	-0,00438402	0,181334	-0,0432615	0,0214675	-0,00279253	-0,0325733	
2,49748	0	0	0	0	0	0	0	0	0	-3,66193	0,0936485	-0,165124	-0,00936386	0,181178	-0,0431229	0	0	0	-0,00438402	0,181334	-0,0432615	0,0216421	-0,00314159	-0,0325733	
2,50093	0	0	0	0	0	0	0	0	0	-3,66193	0,0936485	-0,155521	-0,0181244	0,159727	0,278174	0	0	0	-0,00687447	0,160909	0,277998	0,0216421	-0,00314159	-0,0325733	
2,50748	0	0	0	0	0	0	0	0	0	-3,66193	0,0936485	-0,155521	-0,0181244	0,159727	0,278174	0	0	0	-0,00687447	0,160909	0,277998	0,0216421	-0,00331613	-0,0325733	
2,51749	0	0	0	0	0	0	0	0	0	-3,66193	0,0936485	-0,155521	-0,0181244	0,159727	0,278174	0	0	0	-0,00687447	0,160909	0,277998	0,0214675	-0,00383972	-0,0325733	
2,52749	0	0	0	0	0	0	0	0	0	-3,66193	0,0936485	-0,155521	-0,0181244	0,159727	0,278174	0	0	0	-0,00687447	0,160909	0,277998	0,0211185	-0,00401426	-0,0325733	
2,53278	0	0	0	0	0	0	0	0	0	-3,66217	0,0754881	-0,165124	0,00271499	-0,671556	-0,394534	0	0	0	-0,0241597	-0,672724	-0,391805	0,0211185	-0,00401426	-0,0276382	
2,53748	0	0	0	0	0	0	0	0	0	-3,66217	0,0754881	-0,165124	0,00271499	-0,671556	-0,394534	0	0	0	-0,0241597	-0,672724	-0,391805	0,020944	-0,00418879	-0,0276382	
2,54747	0	0	0	0	0	0	0	0	0	-3,66217	0,0754881	-0,165124	0,00271499	-0,671556	-0,394534	0	0	0	-0,0241597	-0,672724	-0,391805	0,0207694	-0,00418879	-0,0276382	
2,55743	0	0	0	0	0	0	0	0	0	-3,66217	0,0754881	-0,165124	0,00271499	-0,671556	-0,394534	0	0	0	-0,0241597	-0,672724	-0,391805	0,0205949	-0,00418879	-0,0276382	
2,56149	0	0	0	0	0	0	0	0	0	-3,66217	0,0294102	-0,180535	-0,00239503	-0,673909	0,275187	0	0	0	-0,00687447	-0,672724	0,277998	0,0205949	-0,00418879	-0,0151692	
2,56747	0	0	0	0	0	0	0	0	0	-3,66217	0,0294102	-0,180535	-0,00239503	-0,673909	0,275187	0	0	0	-0,00687447	-0,672724	0,277998	0,0204204	-0,00418879	-0,0151692	
2,57755	0	0	0	0	0	0	0	0	0	-3,66217	0,0294102	-0,180535	-0,00239503	-0,673909	0,275187	0	0	0	-0,00687447	-0,672724	0,277998	0,0204204	-0,00418879	-0,0151692	
2,58744	0	0	0	0	0	0	0	0	0	-3,66217	0,0294102	-0,180535	-0,00239503	-0,673909	0,275187	0	0	0	-0,00687447	-0,672724	0,277998	0,0204204	-0,00401426	-0,0151692	
2,59748	0	0	0	0	0	0	0	0	0	-3,66217	0,0294102	-0,180535	-0,00239503	-0,673909	0,275187	0	0	0	-0,00687447	-0,672724	0,277998	0,0202458	-0,00383972	-0,0151692	
2,60197	0	0	0	0	0	0	0	0	0	-3,661	0,0294102	-0,180535	0,0165898	-0,411203	0,0607182	0	0	0	0,0116117	-0,41119	0,061948	0,0202458	-0,00383972	-0,0151692	
2,60744	0	0	0	0	0	0	0	0	0	-3,661	0,0294102	-0,180535	0,0165898	-0,411203	0,0607182	0	0	0	0,0116117	-0,41119	0,061948	0,0202458	-0,00366519	-0,0151692	
2,61744	0	0	0	0	0	0	0	0	0	-3,661	0,0294102	-0,180535	0,0165898	-0,411203	0,0607182	0	0	0	0,0116117	-0,41119	0,061948	0,0200713	-0,00349066	-0,0151692	
2,62742	0	0	0	0	0	0	0	0	0	-3,661	0,0294102	-0,180535	0,0165898	-0,411203	0,0607182	0	0	0	0,0116117	-0,41119	0,061948	0,0200713	-0,00349066	-0,0151692	
2,62777	0	0	0	0	0	0	0	0	0	-3,661	0,0457556	-0,178027	0,00290026	0,315887	0,124021	0	0	0	0,0116117	0,31615	0,122835	0,0200713	-0,00349066	-0,0197476	
2,63752	0	0	0	0	0	0	0	0	0	-3,661	0,0457556	-0,178027	0,00290026	0,315887	0,124021	0	0	0	0,0116117	0,31615	0,122835	0,0200713	-0,00331613	-0,0197476	
2,64744	0	0	0	0	0	0	0	0	0	-3,661	0,0457556	-0,178027	0,00290026	0,315887	0,124021	0	0	0	0,0116117	0,31615	0,122835	0,0200713	-0,00296706	-0,0197476	
2,65749	0	0	0	0	0	0	0	0	0	-3,661	0,0457556	-0,178027	0,00290026	0,315887	0,124021	0	0	0	0,0116117	0,31615	0,122835	0,0202458	-0,00279253	-0,0197476	
2,66148	0	0	0	0	0	0	0	0	0	-3,66092	0,053911	-0,178027	0,00337378	0,316155	0,0629121	0	0	0	0,0116117	0,31615	0,061948	0,0202458	-0,00279253	-0,02208	
2,66746	0	0	0	0	0	0	0	0	0	-3,66092	0,053911	-0,178027	0,00337378	0,316155	0,0629121	0	0	0	0,0116117	0,31615	0,061948	0,0202458	-0,00261799	-0,02208	
2,67752	0	0	0	0	0	0	0	0	0	-3,66092	0,053911	-0,178027	0,00337378	0,316155	0,0629121	0	0	0	0,0116117	0,31615	0,061948	0,0202458	-0,00226893	-0,02208	
2,68754	0	0	0	0	0	0	0	0	0	-3,66092	0,053911	-0,178027	0,00337378	0,316155	0,0629121	0	0	0	0,0116117	0,31615	0,061948	0,0202458	-0,00191986	-0,02208	
2,69749	0	0	0	0	0	0	0	0	0	-3,66092	0,053911	-0,178027	0,00337378	0,316155	0,0629121	0	0	0	0,0116117	0,31615	0,061948	0,0200713	-0,0015708	-0,02208	
2,70285	0	0	0	0	0	0	0	0	0	-3,66145	0,053911	-0,18064	-0,01208	0,091539	-0,171596	0	0	0	-0,0135055	0,0915898	-0,171463	0,0200713	-0,0015708	-0,02208	
2,70745	0	0	0	0	0	0	0	0	0	-3,66145	0,053911	-0,18064	-0,01208	0,091539	-0,171596	0	0	0	-0,0135055	0,0915898	-0,171463	0,0202458	-0,00139626	-0,02208	
2,71743	0	0	0	0	0	0	0	0	0	-3,66145	0,053911	-0,18064	-0,01208	0,091539	-0,171596	0	0	0	-0,0135055	0,0915898	-0,171463	0,0202458	-0,0010472	-0,02208	
2,72687	0	0	0	0	0	0	0	0	0	-3,66147	0,0527624	-0,182841	-0,000126021	0,0800341	-0,171417	0	0	0	-0,00183758	0,0799145	-0,171463	0,0202458	-0,0010472	-0,0220352	
2,72746	0	0	0	0	0	0	0	0	0	-3,66147	0,0527624	-0,182841	-0,000126021	0,0800341	-0,171417	0	0	0	-0,00183758	0,0799145	-0,171463	0,0204204	-0,000523599	-0,0220352	
2,73748	0	0	0	0	0	0	0	0	0	-3,66147	0,0527624	-0,182841	-0,000126021	0,0800341	-0,171417	0	0	0	-0,00183758	0,0799145	-0,171463	0,0205949	0	-0,0220352	
2,74754	0	0	0	0	0	0	0	0	0	-3,66147	0,0527624	-0,182841	-0,000126021	0,0800341	-0,171417	0	0	0	-0,00183758	0,0799145	-0,171463	0,0205949	0,000174533	-0,0220352	
2,75746	0	0	0	0	0	0	0	0	0	-3,66147	0,0527624	-0,182841	-0,000126021	0,0800341	-0,171417	0	0	0	-0,00183758	0,0799145	-0,171463	0,0207694	0,000872665	-0,0220352	
2,76653	0	0	0	0	0	0	0	0	0	-3,66152	0,050843	-0,189081	-0,00629556	-0,13878	-0,204142	0	0	0	-0,0135055	-0,138344	-0,204088	0,0207694	0,000872665	-0,0214417	
2,76746	0	0	0	0	0	0	0	0	0	-3,66152	0,050843	-0,189081	-0,00629556	-0,13878	-0,204142	0	0	0	-0,0135055	-0,138344	-0,204088	0,0207694	0,00139626	-0,0214417	
2,77743	0	0	0	0	0	0	0	0	0	-3,66152	0,050843	-0,189081	-0,00629556	-0,13878	-0,204142	0	0	0	-0,0135055	-0,138344	-0,204088	0,020944	0,0015708	-0,0214417	
2,7875	0	0	0	0	0	0	0	0	0	-3,66152	0,050843	-0,189081	-0,00629556	-0,13878	-0,204142	0	0	0	-0,0135055	-0,138344	-0,204088	0,020944	0,00191986	-0,0214417	
2,79336	0	0	0	0	0	0	0	0	0	-3,66172	0,0527624	-0,192475	-0,00901579	0,0803509	0,258455	0	0	0	-0,00183758	0,0799145	0,25874	0,020944	0,00191986	-0,0220352	
2,7975	0	0	0	0	0	0	0	0	0	-3,66172	0,0527624	-0,192475	-0,00901579	0,0803509	0,258455	0	0	0	-0,00183758	0,0799145	0,25874	0,0211185	0,0020944	-0,0220352	
2,80749	0	0	0	0	0	0	0	0	0	-3,66172	0,0527624	-0,192475	-0,00901579	0,0803509	0,258455	0	0	0	-0,00183758	0,0799145	0,25874	0,0211185	0,0020944	-0,0220352	
2,81753	0	0	0	0	0	0	0	0	0	-3,66172	0,0527624	-0,192475	-0,00901579	0,0803509	0,258455	0	0	0	-0,00183758	0,0799145	0,25874	0,0211185	0,0020944	-0,0220352	
2,82745	0	0	0	0	0	0	0	0	0	-3,66172	0,0527624	-0,192475	-0,00901579	0,0803509	0,258455	0	0	0	-0,00183758	0,0799145	0,25874	0,0211185	0,0020944	-0,0220352	
2,83674	0	0	0	0	0	0	0	0	0	-3,662	0,047276	-0,192475	-0,00521248	-0,138275	0,0814296	0	0	0	-0,00635262	-0,138344	0,0812318	0,0211185	0,0020944	-0,0206267	
2,83742	0	0	0	0	0	0	0	0	0	-3,662	0,047276	-0,192475	-0,00521248	-0,138275	0,0814296	0	0	0	-0,00635262	-0,138344	0,0812318	0,0211185	0,0020944	-0,0206267	
2,84743	0	0	0	0	0	0	0	0	0	-3,662	0,047276	-0,192475	-0,00521248	-0,138275	0,0814296	0	0	0	-0,00635262	-0,138344	0,0812318	0,021293	0,00226893	-0,0206267	
2,85743	0	0	0	0	0	0	0	0	0	-3,662	0,047276	-0,192475	-0,00521248	-0,138275	0,0814296	0	0	0	-0,00635262	-0,138344	0,0812318	0,0214675	0,00226893	-0,0206267	
2,85884	0	0	0	0	0	0	0	0	0	-3,662	0,0483207	-0,188952	-0,012816	0,18726	0,112853	0	0	0	-0,00635262	0,187183	0,113527	0,0214675	0,00226893	-0,0215328	
2,86749	0	0	0	0	0	0	0	0	0	-3,662	0,0483207	-0,188952	-0,012816	0,18726	0,112853	0	0	0	-0,00635262	0,187183	0,113527	0,0214675	0,00244346	-0,0215328	
2,87753	0	0	0	0	0	-2047	0	0	0	-3,662	0,0483207	-0,188952	-0,012816	0,18726	0,112853	0	0	0	-0,00635262	0,187183	0,113527	0,0214675	0,00244346	-0,0215328	
2,88743	0	0	0	0	0	-2047	0	0	0	-3,662	0,0483207	-0,188952	-0,012816	0,18726	0,112853	0	0	0	-0,00635262	0,187183	0,113527	0,0211185	0,00261799	-0,0215328	
2,89746	0	0	0	0	0	-2047	0	0	0	-3,662	0,0483207	-0,188952	-0,012816	0,18726	0,112853	0	0	0	-0,00635262	0,187183	0,113527	0,0211185	0,00261799	-0,0215328	
2,90052	0	0	0	0	0	-2047	0	0	0	-3,662	0,0441823	-0,188952	-0,00447528	-0,177129	0,0816194	0	0	0	-0,00635262	-0,17725	0,0812318	0,0211185	0,00261799	-0,0202596	
2,90742	0	0	0	0	0	-2047	0	0	0	-3,662	0,0441823	-0,188952	-0,00447528	-0,177129	0,0816194	0	0	0	-0,00635262	-0,17725	0,0812318	0,020944	0,00261799	-0,0202596	
2,91749	0	0	0	0	0	-2047	0	0	0	-3,662	0,0441823	-0,188952	-0,00447528	-0,177129	0,0816194	0	0	0	-0,00635262	-0,17725	0,0812318	0,0207694	0,00244346	-0,0202596	
2,92583	0	0	0	0	0	-2047	0	0	0	-3,66075	0,0418823	-0,186442	-0,0117188	0,0376225	0,113216	0	0	0	-0,00860644	0,0375273	0,113527	0,0207694	0,00244346	-0,0202119	
2,92749	0	0	0	0	0	-2047	0	0	0	-3,66075	0,0418823	-0,186442	-0,0117188	0,0376225	0,113216	0	0	0	-0,00860644	0,0375273	0,113527	0,0205949	0,00244346	-0,0202119	
2,93742	0	0	0	0	0	-2047	0	0	0	-3,66075	0,0418823	-0,186442	-0,0117188	0,0376225	0,113216	0	0	0	-0,00860644	0,0375273	0,113527	0,0205949	0,00244346	-0,0202119	
2,94743	0	0	0	0	0	-2047	0	0	0	-3,66075	0,0418823	-0,186442	-0,0117188	0,0376225	0,113216	0	0	0	-0,00860644	0,0375273	0,113527	0,0205949	0,00244346	-0,0202119	
2,95743	0	0	0	0	0	-2047	0	0	0	-3,66075	0,0418823	-0,186442	-0,0117188	0,0376225	0,113216	0	0	0	-0,00860644	0,0375273	0,113527	0,0204204	0,00244346	-0,0202119	
2,96082	0	0	0	0	0	-2047	0	0	0	-3,66049	0,0409328	-0,191056	0,0310014	-0,176985	-0,109672	0	0	0	0,0252495	-0,17725	-0,110715	0,0204204	0,00244346	-0,0197597	
2,96749	0	0	0	0	0	-2047	0	0	0	-3,66049	0,0409328	-0,191056	0,0310014	-0,176985	-0,109672	0	0	0	0,0252495	-0,17725	-0,110715	0,0204204	0,00261799	-0,0197597	
2,97748	0	0	0	0	0	-2047	0	0	0	-3,66049	0,0409328	-0,191056	0,0310014	-0,176985	-0,109672	0	0	0	0,0252495	-0,17725	-0,110715	0,0204204	0,00261799	-0,0197597	
2,98745	0	0	0	0	0	-2047	0	0	0	-3,66049	0,0409328	-0,191056	0,0310014	-0,176985	-0,109672	0	0	0	0,0252495	-0,17725	-0,110715	0,0204204	0,00279253	-0,0197597	
2,99576	0	0	0	0	0	-2047	0	0	0	-3,66075	0,037813	-0,193513	-0,00884154	0,0370012	-0,113611	0	0	0	-0,0104328	0,0375273	-0,113303	0,0204204	0,00279253	-0,0193621	
2,99752	0	0	0	0	0	-2047	0	0	0	-3,66075	0,037813	-0,193513	-0,00884154	0,0370012	-0,113611	0	0	0	-0,0104328	0,0375273	-0,113303	0,0204204	0,00261799	-0,0193621	
3,00748	0	0	0	0	0	-2047	0	0	0	-3,66075	0,037813	-0,193513	-0,00884154	0,0370012	-0,113611	0	0	0	-0,0104328	0,0375273	-0,113303	0,0204204	0,00261799	-0,0193621	
3,01743	0	0	0	0	0	-2047	0	0	0	-3,66075	0,037813	-0,193513	-0,00884154	0,0370012	-0,113611	0	0	0	-0,0104328	0,0375273	-0,113303	0,0202458	0,00261799	-0,0193621	
3,02743	0	0	0	0	0	-2047	0	0	0	-3,66075	0,037813	-0,193513	-0,00884154	0,0370012	-0,113611	0	0	0	-0,0104328	0,0375273	-0,113303	0,0202458	0,00244346	-0,0193621	
3,03039	0	0	0	0	0	-2047	0	0	0	-3,66009	0,0356602	-0,193513	0,0308656	-0,177715	-0,112267	0	0	0	0,0252495	-0,177944	-0,113303	0,0202458	0,00244346	-0,0187296	
3,03742	0	0	0	0	0	-2047	0	0	0	-3,66009	0,0356602	-0,193513	0,0308656	-0,177715	-0,112267	0	0	0	0,0252495	-0,177944	-0,113303	0,0200713	0,00244346	-0,0187296	
3,04749	0	0	0	0	0	-2047	0	0	0	-3,66009	0,0356602	-0,193513	0,0308656	-0,177715	-0,112267	0	0	0	0,0252495	-0,177944	-0,113303	0,0198968	0,00226893	-0,0187296	
3,05744	0	0	0	0	0	-2047	0	0	0	-3,66009	0,0356602	-0,193513	0,0308656	-0,177715	-0,112267	0	0	0	0,0252495	-0,177944	-0,113303	0,0198968	0,00226893	-0,0187296	
3,06042	0	0	0	0	0	-2047	0	0	0	-3,66104	0,0369378	-0,187157	-0,035146	0,0609685	0,0207683	0	0	0	-0,0335371	0,0615821	0,0216016	0,0198968	0,00226893	-0,0193621	
3,06746	0	0	0	0	0	-2047	0	0	0	-3,66104	0,0369378	-0,187157	-0,035146	0,0609685	0,0207683	0	0	0	-0,0335371	0,0615821	0,0216016	0,0200713	0,0020944	-0,0193621	
3,07744	0	0	0	0	0	-2047	0	0	0	-3,66104	0,0369378	-0,187157	-0,035146	0,0609685	0,0207683	0	0	0	-0,0335371	0,0615821	0,0216016	0,0200713	0,0020944	-0,0193621	
3,08744	0	0	0	0	0	-2047	0	0	0	-3,66104	0,0369378	-0,187157	-0,035146	0,0609685	0,0207683	0	0	0	-0,0335371	0,0615821	0,0216016	0,0200713	0,00191986	-0,0193621	
3,09312	0	0	0	0	0	-2047	0	0	0	-3,66014	0,0369378	-0,186509	0,0207948	0,0378742	0,29825	0	0	0	0,0274981	0,0367739	0,297844	0,0200713	0,00191986	-0,0194424	
3,0975	0	0	0	0	0	-2047	0	0	0	-3,66014	0,0369378	-0,186509	0,0207948	0,0378742	0,29825	0	0	0	0,0274981	0,0367739	0,297844	0,0200713	0,00191986	-0,0194424	
3,10748	0	0	0	0	0	-2047	0	0	0	-3,66014	0,0369378	-0,186509	0,0207948	0,0378742	0,29825	0	0	0	0,0274981	0,0367739	0,297844	0,0202458	0,0020944	-0,0194424	
3,11744	0	0	0	0	0	-2047	0	0	0	-3,66014	0,0369378	-0,186509	0,0207948	0,0378742	0,29825	0	0	0	0,0274981	0,0367739	0,297844	0,0204204	0,0020944	-0,0194424	
3,12744	0	0	0	0	0	-2047	0	0	0	-3,66014	0,0369378	-0,186509	0,0207948	0,0378742	0,29825	0	0	0	0,0274981	0,0367739	0,297844	0,0205949	0,0020944	-0,0194424	
3,12824	0	0	0	0	0	-2047	0	0	0	-3,66014	0,0369378	-0,17945	0,0194775	0,0372143	0,0219295	0	0	0	0,0206454	0,0367739	0,0216016	0,0205949	0,0020944	-0,0194424	
3,13748	0	0	0	0	0	-2047	0	0	0	-3,66014	0,0369378	-0,17945	0,0194775	0,0372143	0,0219295	0	0	0	0,0206454	0,0367739	0,0216016	0,0207694	0,0020944	-0,0194424	
3,14748	0	0	0	0	0	-2047	0	0	0	-3,66014	0,0369378	-0,17945	0,0194775	0,0372143	0,0219295	0	0	0	0,0206454	0,0367739	0,0216016	0,0211185	0,0020944	-0,0194424	
3,15745	0	0	0	0	0	-2047	0	0	0	-3,66014	0,0369378	-0,17945	0,0194775	0,0372143	0,0219295	0	0	0	0,0206454	0,0367739	0,0216016	0,0214675	0,0020944	-0,0194424	
3,1621	0	0	0	0	0	-2047	0	0	0	-3,65942	0,0375531	-0,17618	0,0131269	0,0378385	0,316125	0	0	0	0,0206454	0,0367739	0,315848	0,0214675	0,0020944	-0,0198468	
3,1674	0	0	0	0	0	-2047	0	0	0	-3,65942	0,0375531	-0,17618	0,0131269	0,0378385	0,316125	0	0	0	0,0206454	0,0367739	0,315848	0,0216421	0,0020944	-0,0198468	
3,1775	0	0	0	0	0	-2047	0	0	0	-3,65942	0,0375531	-0,17618	0,0131269	0,0378385	0,316125	0	0	0	0,0206454	0,0367739	0,315848	0,0221657	0,0020944	-0,0198468	
3,18744	0	0	0	0	0	-2047	0	0	0	-3,65942	0,0375531	-0,17618	0,0131269	0,0378385	0,316125	0	0	0	0,0206454	0,0367739	0,315848	0,0225147	0,00191986	-0,0198468	
3,19287	0	0	0	0	0	-2047	0	0	0	-3,65874	0,0375531	-0,166479	0,0211771	0,0532848	-0,0927416	0	0	0	0,0201446	0,0530731	-0,0930924	0,0225147	0,00191986	-0,0198685	
3,19751	0	0	0	0	0	-2047	0	0	0	-3,65874	0,0375531	-0,166479	0,0211771	0,0532848	-0,0927416	0	0	0	0,0201446	0,0530731	-0,0930924	0,0232129	0,00174533	-0,0198685	
3,20748	0	0	0	0	0	-2047	0	0	0	-3,65874	0,0375531	-0,166479	0,0211771	0,0532848	-0,0927416	0	0	0	0,0201446	0,0530731	-0,0930924	0,0235619	0,00174533	-0,0198685	
3,21744	0	0	0	0	0	-2047	0	0	0	-3,65874	0,0375531	-0,166479	0,0211771	0,0532848	-0,0927416	0	0	0	0,0201446	0,0530731	-0,0930924	0,0237365	0,0015708	-0,0198685	
3,22481	0	0	0	0	0	-2047	0	0	0	-3,65874	0,0375531	-0,166479	0,00371644	0,0528884	-0,131968	0	0	0	0,00165328	0,0530731	-0,131935	0,0237365	0,0015708	-0,0201196	
3,22747	0	0	0	0	0	-2047	0	0	0	-3,65874	0,0375531	-0,166479	0,00371644	0,0528884	-0,131968	0	0	0	0,00165328	0,0530731	-0,131935	0,023911	0,00174533	-0,0201196	
3,23749	0	0	0	0	0	-2047	0	0	0	-3,65874	0,0375531	-0,166479	0,00371644	0,0528884	-0,131968	0	0	0	0,00165328	0,0530731	-0,131935	0,0242601	0,00174533	-0,0201196	
3,24749	0	0	0	0	0	-2047	0	0	0	-3,65874	0,0375531	-0,166479	0,00371644	0,0528884	-0,131968	0	0	0	0,00165328	0,0530731	-0,131935	0,0244346	0,00191986	-0,0201196	
3,25746	0	0	0	0	0	-2047	0	0	0	-3,65874	0,0375531	-0,166479	0,00371644	0,0528884	-0,131968	0	0	0	0,00165328	0,0530731	-0,131935	0,0246091	0,00191986	-0,0201196	
3,26569	0	0	0	0	0	-2047	0	0	0	-3,65868	0,0372105	-0,166479	0,00535815	-0,0230477	-0,1318	0	0	0	0,00165328	-0,0228326	-0,131935	0,0246091	0,00191986	-0,0201196	
3,26741	0	0	0	0	0	-2047	0	0	0	-3,65868	0,0372105	-0,166479	0,00535815	-0,0230477	-0,1318	0	0	0	0,00165328	-0,0228326	-0,131935	0,0249582	0,0020944	-0,0201196	
3,27742	0	0	0	0	0	-2047	0	0	0	-3,65868	0,0372105	-0,166479	0,00535815	-0,0230477	-0,1318	0	0	0	0,00165328	-0,0228326	-0,131935	0,0251327	0,00226893	-0,0201196	
3,28743	0	0	0	0	0	-2047	0	0	0	-3,65868	0,0372105	-0,166479	0,00535815	-0,0230477	-0,1318	0	0	0	0,00165328	-0,0228326	-0,131935	0,0253073	0,00226893	-0,0201196	
3,28818	0	0	0	0	0	-2047	0	0	0	-3,65866	0,0362772	-0,175	-0,00835105	-0,0307269	-0,267091	0	0	0	-0,0157069	-0,0298133	-0,266863	0,0253073	0,00226893	-0,0199587	
3,29744	0	0	0	0	0	-2047	0	0	0	-3,65866	0,0362772	-0,175	-0,00835105	-0,0307269	-0,267091	0	0	0	-0,0157069	-0,0298133	-0,266863	0,0253073	0,00244346	-0,0199587	
3,30751	0	0	0	0	0	-2047	0	0	0	-3,65866	0,0362772	-0,175	-0,00835105	-0,0307269	-0,267091	0	0	0	-0,0157069	-0,0298133	-0,266863	0,0254818	0,00279253	-0,0199587	
3,31746	0	0	0	0	0	-2047	0	0	0	-3,65866	0,0362772	-0,175	-0,00835105	-0,0307269	-0,267091	0	0	0	-0,0157069	-0,0298133	-0,266863	0,0254818	0,00296706	-0,0199587	
3,32656	0	0	0	0	0	-2047	0	0	0	-3,65855	0,0362772	-0,160158	-0,00597078	-0,0216942	0,363142	0	0	0	0,00282687	-0,0228326	0,36311	0,0254818	0,00296706	-0,0199587	
3,32749	0	0	0	0	0	-2047	0	0	0	-3,65855	0,0362772	-0,160158	-0,00597078	-0,0216942	0,363142	0	0	0	0,00282687	-0,0228326	0,36311	0,0389208	0,00872665	-0,0199587	
3,33743	0	0	0	0	0	-2047	0	0	0	-3,65855	0,0362772	-0,160158	-0,00597078	-0,0216942	0,363142	0	0	0	0,00282687	-0,0228326	0,36311	0,0387463	0,00907571	-0,0199587	
3,34742	0	0	0	0	0	-2047	0	0	0	-3,65855	0,0362772	-0,160158	-0,00597078	-0,0216942	0,363142	0	0	0	0,00282687	-0,0228326	0,36311	0,0385718	0,00925025	-0,0199587	
3,3549	0	0	0	0	0	-2047	0	0	0	-3,65866	0,037453	-0,161396	-0,00602175	0,047018	-0,0993175	0	0	0	-0,00884433	0,0481264	-0,0985726	0,0385718	0,00925025	-0,0205261	
