time ;e1;;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
7,88261;0,0660477;;-0,113361;219;-143;2554;134;-0,0356967;-0,119377;-0,00901515;-0,0098359;-0,0350565;-0,00145268;-1,69557;-0,110826;0,113361;-0,0190572;-0,0721122;-0,00926142;-0,0202274;-0,0717481;-0,00960091;-0,0202274;-0,0717481;-0,00960091;-1,69284;-0,106567;0,113361;-0,00864806;0,00159986;-0,00960091;-0,120091;-0,408637;3,25974;-0,054754;-0,191489;-0,0182766;0,0102826;-0,0680112;-0,00374332;-0,186821;-0,0187816;0;-0,21542;0,0782511;3,66811;0,0350811;0,0127409;-0,0119524;0,0652694;0,0771451;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,89281;0,0660477;;-0,113361;219;-143;2554;134;-0,035635;-0,119385;-0,00911066;-0,0101992;-0,0362737;-0,00154557;-1,69557;-0,110826;0,113361;-0,0190572;-0,0721122;-0,00926142;-0,0202274;-0,0717481;-0,00960091;-0,0202274;-0,0717481;-0,00960091;-1,69284;-0,106567;0,113361;-0,00864806;0,00159986;-0,00960091;-0,120091;-0,408637;3,25974;-0,0546923;-0,191497;-0,0183721;0,0102826;-0,0680112;-0,00374332;-0,186821;-0,0187816;0;-0,23364;0,0803979;3,66788;0,0380482;0,01309;-0,0119524;0,0652694;0,0771451;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,90263;0,0660477;;-0,113361;219;-143;2554;134;-0,0355692;-0,1194;-0,00914867;-0,0105486;-0,0374464;-0,00163542;-1,69557;-0,110826;0,113361;-0,0190572;-0,0721122;-0,00926142;-0,0202274;-0,0717481;-0,00960091;-0,0202274;-0,0717481;-0,00960091;-1,69284;-0,106567;0,113361;-0,00864806;0,00159986;-0,00960091;-0,120091;-0,408637;3,25974;-0,0546264;-0,191512;-0,0184101;0,0102826;-0,0680112;-0,00374332;-0,186821;-0,0187816;0;-0,252926;0,0846871;3,66776;0,0411898;0,0137881;-0,0119524;0,0652694;0,0771451;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,90759;0,10196;;-0,115044;169;-193;2586;84;0,107691;-0,196723;-0,0723414;-0,0100146;-0,0384217;-0,00199409;-1,72617;-0,00692428;0,115044;-0,0926092;-0,00209109;0,0566679;-0,0902274;-0,00174814;0,0603991;-0,114862;0,236384;0,109726;-1,69313;-0,106512;0,115044;-0,0993236;0,323667;0,109726;0,0231622;-0,558129;3,17767;0,0150819;-0,198814;-0,0156735;0,0168502;-0,00501467;-0,00042608;-0,198315;-0,0190186;0;-0,252928;0,0846878;3,66771;0,0411898;0,0137881;-0,01246;0,00401134;0,0164706;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,91268;0,10196;;-0,115044;119;-236;2586;77;0,107723;-0,196728;-0,0722456;-0,0094661;-0,0394234;-0,00236197;-1,72617;-0,00692428;0,115044;-0,0926092;-0,00209109;0,0566679;-0,0902274;-0,00174814;0,0603991;-0,114862;0,236384;0,109726;-1,69313;-0,106512;0,115044;-0,0993236;0,323667;0,109726;0,0231622;-0,558129;3,17767;0,015114;-0,198819;-0,0155778;0,0168502;-0,00501467;-0,00042608;-0,198315;-0,0190186;0;-0,2669;0,0879058;3,59173;0,0429351;0,0141372;-0,01246;0,00401134;0,0164706;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,92269;0,10196;;-0,115044;69;-236;2586;77;0,107774;-0,196738;-0,0720645;-0,00838663;-0,041394;-0,00308376;-1,72617;-0,00692428;0,115044;-0,0926092;-0,00209109;0,0566679;-0,0902274;-0,00174814;0,0603991;-0,114862;0,236384;0,109726;-1,69313;-0,106512;0,115044;-0,0993236;0,323667;0,109726;0,0231622;-0,558129;3,17767;0,0151653;-0,198829;-0,0153967;0,0168502;-0,00501467;-0,00042608;-0,198315;-0,0190186;0;-0,284243;0,0922449;3,59184;0,0457276;0,0148353;-0,01246;0,00401134;0,0164706;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,93264;0,10196;;-0,115044;47;-236;2585;77;0,107829;-0,196753;-0,0718112;-0,00731416;-0,0433509;-0,003798;-1,72617;-0,00692428;0,115044;-0,0926092;-0,00209109;0,0566679;-0,0902274;-0,00174814;0,0603991;-0,114862;0,236384;0,109726;-1,69313;-0,106512;0,115044;-0,0993236;0,323667;0,109726;0,0231622;-0,558129;3,17767;0,0152196;-0,198844;-0,0151434;0,0168502;-0,00501467;-0,00042608;-0,198315;-0,0190186;0;-0,302662;0,0987526;3,59204;0,0486947;0,0158825;-0,01246;0,00401134;0,0164706;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,94159;0,0700631;;-0,113361;97;-186;2554;127;-0,0258774;-0,11979;-0,00854772;-0,00754566;-0,0444225;-0,00387447;-1,70014;-0,108158;0,113361;-0,0264333;-0,0723783;-0,00975221;-0,0281509;-0,0717481;-0,00960091;-0,0281509;-0,0991788;-0,0492193;-1,69651;-0,0985978;0,113361;-0,00864806;0,00159986;-0,0492193;0,22871;-0,531275;3,25974;-0,0523107;-0,192168;-0,0182999;0,0109174;-0,0674447;-0,00393782;-0,186986;-0,0187781;0;-0,302648;0,098748;3,59233;0,0486947;0,0158825;-0,016926;0,0635312;0,0803705;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,94263;0,0700631;;-0,113361;147;-143;2554;140;-0,0258063;-0,119806;-0,00858689;-0,00757266;-0,0445478;-0,00388345;-1,70014;-0,108158;0,113361;-0,0264333;-0,0723783;-0,00975221;-0,0281509;-0,0717481;-0,00960091;-0,0281509;-0,0991788;-0,0492193;-1,69651;-0,0985978;0,113361;-0,00864806;0,00159986;-0,0492193;0,22871;-0,531275;3,25974;-0,0522396;-0,192184;-0,0183391;0,0109174;-0,0674447;-0,00393782;-0,186986;-0,0187781;0;-0,319287;0,101827;3,66838;0,0520108;0,0165806;-0,016926;0,0635312;0,0803705;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,95262;0,0700631;;-0,113361;197;-143;2554;140;-0,0257687;-0,119814;-0,00861093;-0,00783006;-0,0457446;-0,00396946;-1,70014;-0,108158;0,113361;-0,0264333;-0,0723783;-0,00975221;-0,0281509;-0,0717481;-0,00960091;-0,0281509;-0,0991788;-0,0492193;-1,69651;-0,0985978;0,113361;-0,00864806;0,00159986;-0,0492193;0,22871;-0,531275;3,25974;-0,0522019;-0,192192;-0,0183631;0,0109174;-0,0674447;-0,00393782;-0,186986;-0,0187781;0;-0,329993;0,103972;3,66833;0,0537561;0,0169297;-0,016926;0,0635312;0,0803705;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,96264;0,0700631;;-0,113361;207;-143;2554;140;-0,0256967;-0,119829;-0,00864971;-0,00808754;-0,0469453;-0,00405613;-1,70014;-0,108158;0,113361;-0,0264333;-0,0723783;-0,00975221;-0,0281509;-0,0717481;-0,00960091;-0,0281509;-0,0991788;-0,0492193;-1,69651;-0,0985978;0,113361;-0,00864806;0,00159986;-0,0492193;0,22871;-0,531275;3,25974;-0,05213;-0,192208;-0,0184019;0,0109174;-0,0674447;-0,00393782;-0,186986;-0,0187781;0;-0,35033;0,108259;3,6683;0,0570723;0,0176278;-0,016926;0,0635312;0,0803705;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,96942;0,069674;;-0,112846;216;-93;2526;145;-0,0328065;-0,0668433;0,0470108;-0,00830997;-0,0473985;-0,0037374;-1,70144;-0,113129;0,112846;-0,0223788;-0,124499;-0,0655182;-0,0283368;-0,122853;-0,0663158;-0,0283368;-0,122853;-0,0663158;-1,69663;-0,0985978;0,112846;-0,0163981;-0,000976316;-0,0663158;-0,110291;-0,262942;3,33155;-0,0551853;-0,191343;-0,0185073;0,0107932;-0,0704368;-0,00408967;-0,185892;-0,0186938;0;-0,350333;0,10826;3,66825;0,0570723;0,0176278;-0,0173249;0,0663926;0,0836197;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,97268;0,069674;;-0,112846;216;-80;2526;145;-0,032749;-0,0668621;0,0470334;-0,00841673;-0,0476165;-0,00358407;-1,70144;-0,113129;0,112846;-0,0223788;-0,124499;-0,0655182;-0,0283368;-0,122853;-0,0663158;-0,0283368;-0,122853;-0,0663158;-1,69663;-0,0985978;0,112846;-0,0163981;-0,000976316;-0,0663158;-0,110291;-0,262942;3,33155;-0,0551278;-0,191362;-0,0184847;0,0107932;-0,0704368;-0,00408967;-0,185892;-0,0186938;0;-0,362392;0,112381;3,73518;0,0596903;0,0185005;-0,0173249;0,0663926;0,0836197;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,98268;0,069674;;-0,112846;216;-80;2526;145;-0,0326873;-0,0668747;0,0469798;-0,00874351;-0,0482851;-0,00311441;-1,70144;-0,113129;0,112846;-0,0223788;-0,124499;-0,0655182;-0,0283368;-0,122853;-0,0663158;-0,0283368;-0,122853;-0,0663158;-1,69663;-0,0985978;0,112846;-0,0163981;-0,000976316;-0,0663158;-0,110291;-0,262942;3,33155;-0,0550661;-0,191374;-0,0185384;0,0107932;-0,0704368;-0,00408967;-0,185892;-0,0186938;0;-0,379323;0,11556;3,73521;0,0624828;0,0190241;-0,0173249;0,0663926;0,0836197;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
7,99265;0,069674;;-0,112846;216;-80;2526;145;-0,0326602;-0,0668792;0,046946;-0,00906929;-0,0489522;-0,00264613;-1,70144;-0,113129;0,112846;-0,0223788;-0,124499;-0,0655182;-0,0283368;-0,122853;-0,0663158;-0,0283368;-0,122853;-0,0663158;-1,69663;-0,0985978;0,112846;-0,0163981;-0,000976316;-0,0663158;-0,110291;-0,262942;3,33155;-0,055039;-0,191379;-0,0185722;0,0107932;-0,0704368;-0,00408967;-0,185892;-0,0186938;0;-0,386733;0,116621;3,73515;0,0637045;0,0191986;-0,0173249;0,0663926;0,0836197;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,00263;0,069674;;-0,112846;216;-80;2526;145;-0,0326134;-0,0668814;0,0468308;-0,00939468;-0,0496195;-0,0021789;-1,70144;-0,113129;0,112846;-0,0223788;-0,124499;-0,0655182;-0,0283368;-0,122853;-0,0663158;-0,0283368;-0,122853;-0,0663158;-1,69663;-0,0985978;0,112846;-0,0163981;-0,000976316;-0,0663158;-0,110291;-0,262942;3,33155;-0,0549923;-0,191381;-0,0186874;0,0107932;-0,0704368;-0,00408967;-0,185892;-0,0186938;0;-0,399432;0,116622;3,73513;0,0657989;0,0191986;-0,0173249;0,0663926;0,0836197;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,00436;0,0675303;;-0,111024;224;-30;2527;156;-0,0394801;0,00238827;0,0453843;-0,00946313;-0,0496153;-0,0021002;-1,70641;-0,132397;0,111024;-0,0275463;-0,189836;-0,0646423;-0,0351627;-0,187992;-0,0663158;-0,0351627;-0,187992;-0,0663158;-1,69697;-0,098625;0,111024;-0,0163981;-0,0470113;-0,0663158;-0,132964;-0,0848744;3,32899;-0,0670264;-0,187448;-0,019258;0,0102004;-0,0817403;-0,00459996;-0,181259;-0,0183964;0;-0,39944;0,116625;3,735;0,0657989;0,0191986;-0,016926;0,0774331;0,0942191;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,01266;0,0675303;;-0,111024;224;2;2527;156;-0,0394521;0,00239685;0,0452043;-0,00979035;-0,0495954;-0,00172528;-1,70641;-0,132397;0,111024;-0,0275463;-0,189836;-0,0646423;-0,0351627;-0,187992;-0,0663158;-0,0351627;-0,187992;-0,0663158;-1,69697;-0,098625;0,111024;-0,0163981;-0,0470113;-0,0663158;-0,132964;-0,0848744;3,32899;-0,0669984;-0,187439;-0,019438;0,0102004;-0,0817403;-0,00459996;-0,181259;-0,0183964;0;-0,406962;0,113477;3,73326;0,0670206;0,018675;-0,016926;0,0774331;0,0942191;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,02277;0,0675303;;-0,111024;224;2;2527;156;-0,039424;0,00241243;0,0449589;-0,0101891;-0,049571;-0,00127056;-1,70641;-0,132397;0,111024;-0,0275463;-0,189836;-0,0646423;-0,0351627;-0,187992;-0,0663158;-0,0351627;-0,187992;-0,0663158;-1,69697;-0,098625;0,111024;-0,0163981;-0,0470113;-0,0663158;-0,132964;-0,0848744;3,32899;-0,0669703;-0,187423;-0,0196834;0,0102004;-0,0817403;-0,00459996;-0,181259;-0,0183964;0;-0,414383;0,108178;3,73305;0,0682424;0,0178024;-0,016926;0,0774331;0,0942191;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,03263;0,0675303;;-0,111024;224;2;2527;156;-0,039412;0,00241525;0,0448911;-0,0105775;-0,0495472;-0,000828116;-1,70641;-0,132397;0,111024;-0,0275463;-0,189836;-0,0646423;-0,0351627;-0,187992;-0,0663158;-0,0351627;-0,187992;-0,0663158;-1,69697;-0,098625;0,111024;-0,0163981;-0,0470113;-0,0663158;-0,132964;-0,0848744;3,32899;-0,0669583;-0,187421;-0,0197512;0,0102004;-0,0817403;-0,00459996;-0,181259;-0,0183964;0;-0,417577;0,107123;3,73277;0,068766;0,0176278;-0,016926;0,0774331;0,0942191;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,03868;0,0765008;;-0,110999;191;-48;2526;152;-0,0116927;-0,0420844;0,0479891;-0,0106482;-0,0498018;-0,000537878;-1,71408;-0,120402;0,110999;-0,0490845;-0,14748;-0,0672644;-0,0562942;-0,145318;-0,0663158;-0,0562942;-0,145318;-0,0663158;-1,69808;-0,098625;0,110999;-0,0318339;-0,000976316;-0,0663158;-0,0395933;-0,135739;3,33155;-0,0607771;-0,189564;-0,0192753;0,0116773;-0,0771329;-0,00491728;-0,183172;-0,0183842;0;-0,417582;0,107124;3,7327;0,068766;0,0176278;-0,0173249;0,0701277;0,0873411;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,04269;0,0765008;;-0,110999;190;-50;2526;152;-0,011661;-0,0420859;0,0479043;-0,010695;-0,0499706;-0,000345734;-1,71408;-0,120402;0,110999;-0,0490845;-0,14748;-0,0672644;-0,0562942;-0,145318;-0,0663158;-0,0562942;-0,145318;-0,0663158;-1,69808;-0,098625;0,110999;-0,0318339;-0,000976316;-0,0663158;-0,0395933;-0,135739;3,33155;-0,0607455;-0,189566;-0,0193601;0,0116773;-0,0771329;-0,00491728;-0,183172;-0,0183842;0;-0,425786;0,107058;3,73643;0,0701622;0,0176278;-0,0173249;0,0701277;0,0873411;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,05263;0,0765008;;-0,110999;190;-50;2526;152;-0,0116333;-0,0420906;0,0478632;-0,0108107;-0,0503889;0,000130026;-1,71408;-0,120402;0,110999;-0,0490845;-0,14748;-0,0672644;-0,0562942;-0,145318;-0,0663158;-0,0562942;-0,145318;-0,0663158;-1,69808;-0,098625;0,110999;-0,0318339;-0,000976316;-0,0663158;-0,0395933;-0,135739;3,33155;-0,0607177;-0,18957;-0,0194012;0,0116773;-0,0771329;-0,00491728;-0,183172;-0,0183842;0;-0,433194;0,10812;3,73633;0,071384;0,0178024;-0,0173249;0,0701277;0,0873411;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,06264;0,0765008;;-0,110999;190;-50;2526;152;-0,0116094;-0,0420985;0,0478658;-0,0109269;-0,0508106;0,000609497;-1,71408;-0,120402;0,110999;-0,0490845;-0,14748;-0,0672644;-0,0562942;-0,145318;-0,0663158;-0,0562942;-0,145318;-0,0663158;-1,69808;-0,098625;0,110999;-0,0318339;-0,000976316;-0,0663158;-0,0395933;-0,135739;3,33155;-0,0606938;-0,189578;-0,0193986;0,0116773;-0,0771329;-0,00491728;-0,183172;-0,0183842;0;-0,439541;0,11024;3,73629;0,0724312;0,0181514;-0,0173249;0,0701277;0,0873411;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,06497;0,0953883;;-0,10419;140;-100;2487;135;0,0448051;-0,118059;0,124797;-0,0108226;-0,0510856;0,00090015;-1,72315;-0,0621538;0,10419;-0,0653251;-0,0803051;-0,139979;-0,0778188;-0,0753179;-0,136316;-0,0778188;-0,0262933;-0,199192;-1,70068;-0,0759148;0,10419;-0,0533601;0,110951;-0,199192;0,10302;-0,278356;3,43158;-0,02052;-0,198364;-0,0151822;0,0154056;-0,0435096;-0,00345859;-0,193805;-0,0172459;0;-0,43954;0,11024;3,73631;0,0724312;0,0181514;-0,031763;0,0360543;0,0677653;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,07271;0,0953883;;-0,10419;123;-141;2487;135;0,0448182;-0,118065;0,124852;-0,0104761;-0,0519985;0,00186551;-1,72315;-0,0621538;0,10419;-0,0653251;-0,0803051;-0,139979;-0,0778188;-0,0753179;-0,136316;-0,0778188;-0,0262933;-0,199192;-1,70068;-0,0759148;0,10419;-0,0533601;0,110951;-0,199192;0,10302;-0,278356;3,43158;-0,0205069;-0,19837;-0,0151273;0,0154056;-0,0435096;-0,00345859;-0,193805;-0,0172459;0;-0,437011;0,110649;3,8288;0,0731293;0,0185005;-0,031763;0,0360543;0,0677653;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,0828;0,0953883;;-0,10419;123;-141;2487;135;0,0448314;-0,118078;0,125011;-0,0100234;-0,0531906;0,00312762;-1,72315;-0,0621538;0,10419;-0,0653251;-0,0803051;-0,139979;-0,0778188;-0,0753179;-0,136316;-0,0778188;-0,0262933;-0,199192;-1,70068;-0,0759148;0,10419;-0,0533601;0,110951;-0,199192;0,10302;-0,278356;3,43158;-0,0204937;-0,198383;-0,0149685;0,0154056;-0,0435096;-0,00345859;-0,193805;-0,0172459;0;-0,441169;0,115866;3,82889;0,0738274;0,0193732;-0,031763;0,0360543;0,0677653;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,09266;0,0953883;;-0,10419;123;-141;2487;135;0,0448445;-0,118089;0,125135;-0,00958118;-0,0543552;0,0043617;-1,72315;-0,0621538;0,10419;-0,0653251;-0,0803051;-0,139979;-0,0778188;-0,0753179;-0,136316;-0,0778188;-0,0262933;-0,199192;-1,70068;-0,0759148;0,10419;-0,0533601;0,110951;-0,199192;0,10302;-0,278356;3,43158;-0,0204806;-0,198394;-0,0148443;0,0154056;-0,0435096;-0,00345859;-0,193805;-0,0172459;0;-0,445316;0,120036;3,82911;0,0745256;0,0200713;-0,031763;0,0360543;0,0677653;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,10262;0,0953883;;-0,10419;123;-141;2487;135;0,0448511;-0,118094;0,125197;-0,00913469;-0,0555308;0,00560804;-1,72315;-0,0621538;0,10419;-0,0653251;-0,0803051;-0,139979;-0,0778188;-0,0753179;-0,136316;-0,0778188;-0,0262933;-0,199192;-1,70068;-0,0759148;0,10419;-0,0533601;0,110951;-0,199192;0,10302;-0,278356;3,43158;-0,020474;-0,198399;-0,0147822;0,0154056;-0,0435096;-0,00345859;-0,193805;-0,0172459;0;-0,447385;0,12212;3,82929;0,0748746;0,0204204;-0,031763;0,0360543;0,0677653;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,10821;0,0962012;;-0,0942834;129;-191;2454;134;0,039949;-0,17779;0,190759;-0,00891126;-0,0565252;0,00667496;-1,72417;-0,0612328;0,0942834;-0,0599543;-0,0207752;-0,203868;-0,0755547;-0,0142158;-0,199192;-0,0755547;-0,0142158;-0,199192;-1,70209;-0,0759148;0,0942834;-0,0533601;0,110951;-0,199192;0,13187;-0,524164;3,51621;-0,0200052;-0,198565;-0,0131086;0,0155548;-0,0430731;-0,00345307;-0,194028;-0,0156158;0;-0,447377;0,122118;3,8294;0,0748746;0,0204204;-0,031763;0,0354995;0,0672118;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,11263;0,0962012;;-0,0942834;129;-213;2454;134;0,039958;-0,177808;0,191026;-0,00873472;-0,0573107;0,00751891;-1,72417;-0,0612328;0,0942834;-0,0599543;-0,0207752;-0,203868;-0,0755547;-0,0142158;-0,199192;-0,0755547;-0,0142158;-0,199192;-1,70209;-0,0759148;0,0942834;-0,0533601;0,110951;-0,199192;0,13187;-0,524164;3,51621;-0,0199962;-0,198583;-0,0128419;0,0155548;-0,0430731;-0,00345307;-0,194028;-0,0156158;0;-0,444561;0,128746;3,90824;0,0753982;0,0218166;-0,031763;0,0354995;0,0672118;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,12261;0,0962012;;-0,0942834;129;-213;2454;134;0,039973;-0,177817;0,191147;-0,00833571;-0,0590857;0,00942694;-1,72417;-0,0612328;0,0942834;-0,0599543;-0,0207752;-0,203868;-0,0755547;-0,0142158;-0,199192;-0,0755547;-0,0142158;-0,199192;-1,70209;-0,0759148;0,0942834;-0,0533601;0,110951;-0,199192;0,13187;-0,524164;3,51621;-0,0199812;-0,198592;-0,0127207;0,0155548;-0,0430731;-0,00345307;-0,194028;-0,0156158;0;-0,44967;0,132858;3,90858;0,0762709;0,0225147;-0,031763;0,0354995;0,0672118;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,13053;0,0850267;;-0,0868245;179;-163;2469;164;-0,00824279;-0,100973;0,160209;-0,00840102;-0,0598857;0,0106963;-1,72487;-0,115975;0,0868245;-0,0498736;-0,0898398;-0,174797;-0,0654019;-0,0842158;-0,172461;-0,0654019;-0,119237;-0,172461;-1,70429;-0,0948812;0,0868245;-0,0509854;-0,000868571;-0,172461;-0,00552858;-0,4502;3,47774;-0,0581163;-0,190813;-0,0145882;0,0129919;-0,0772913;-0,00547652;-0,183358;-0,0143971;0;-0,449655;0,132853;3,90877;0,0762709;0,0225147;-0,0259083;0,0671356;0,0929097;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,13267;0,0850267;;-0,0868245;186;-121;2469;164;-0,00823619;-0,100979;0,160255;-0,00841858;-0,060101;0,0110379;-1,72487;-0,115975;0,0868245;-0,0498736;-0,0898398;-0,174797;-0,0654019;-0,0842158;-0,172461;-0,0654019;-0,119237;-0,172461;-1,70429;-0,0948812;0,0868245;-0,0509854;-0,000868571;-0,172461;-0,00552858;-0,4502;3,47774;-0,0581098;-0,190819;-0,0145419;0,0129919;-0,0772913;-0,00547652;-0,183358;-0,0143971;0;-0,454554;0,135762;3,87161;0,07662;0,0228638;-0,0259083;0,0671356;0,0929097;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,14268;0,0850267;;-0,0868245;186;-121;2469;164;-0,0082329;-0,100977;0,160212;-0,00850103;-0,0611123;0,0126425;-1,72487;-0,115975;0,0868245;-0,0498736;-0,0898398;-0,174797;-0,0654019;-0,0842158;-0,172461;-0,0654019;-0,119237;-0,172461;-1,70429;-0,0948812;0,0868245;-0,0509854;-0,000868571;-0,172461;-0,00552858;-0,4502;3,47774;-0,0581065;-0,190816;-0,0145854;0,0129919;-0,0772913;-0,00547652;-0,183358;-0,0143971;0;-0,455583;0,134725;3,87167;0,0767945;0,0226893;-0,0259083;0,0671356;0,0929097;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,15272;0,0850267;;-0,0868245;186;-121;2469;164;-0,00822959;-0,100974;0,160168;-0,00858367;-0,0621263;0,0142509;-1,72487;-0,115975;0,0868245;-0,0498736;-0,0898398;-0,174797;-0,0654019;-0,0842158;-0,172461;-0,0654019;-0,119237;-0,172461;-1,70429;-0,0948812;0,0868245;-0,0509854;-0,000868571;-0,172461;-0,00552858;-0,4502;3,47774;-0,0581032;-0,190814;-0,0146288;0,0129919;-0,0772913;-0,00547652;-0,183358;-0,0143971;0;-0,456617;0,133689;3,87166;0,076969;0,0225147;-0,0259083;0,0671356;0,0929097;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,16262;0,0850267;;-0,0868245;186;-121;2469;164;-0,00822629;-0,100962;0,159992;-0,00866505;-0,0631251;0,0158337;-1,72487;-0,115975;0,0868245;-0,0498736;-0,0898398;-0,174797;-0,0654019;-0,0842158;-0,172461;-0,0654019;-0,119237;-0,172461;-1,70429;-0,0948812;0,0868245;-0,0509854;-0,000868571;-0,172461;-0,00552858;-0,4502;3,47774;-0,0580998;-0,190801;-0,0148054;0,0129919;-0,0772913;-0,00547652;-0,183358;-0,0143971;0;-0,457651;0,128508;3,87165;0,0771436;0,0216421;-0,0259083;0,0671356;0,0929097;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
8,1686;0,0801932;;-0,0833382;220;-84;2470;162;-0,0364859;-0,070002;0,15784;-0,00888331;-0,0635438;0,0167779;-1,71664;-0,113494;0,0833382;-0,0190139;-0,121632;-0,171853;-0,0354443;-0,117005;-0,172461;-0,0354443;-0,117005;-0,172461;-1,70443;-0,0948812;0,0833382;-0,0304443;-0,000868571;-0,172461;-0,118906;-0,232243;3,47518;-0,0554998;-0,191634;-0,0140131;0,0123501;-0,0740204;-0,00494661;-0,184805;-0,0138256;0;-0,457665;0,128512;3,87147;0,0771436;0,0216421;-0,0259083;0,0660178;0,0917967;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
